date,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2021-01-04,200.54,200.52,203.98,199.0,57661,1160663088.0,2.48,-0.01,-0.02,0.18,201.16666666666666
2021-01-05,200.0,201.26,206.0,198.0,91173,1835173936.0,3.99,0.37,0.74,0.28,201.75333333333333
2021-01-06,202.88,206.62,206.98,201.0,68801,1403899680.0,2.97,2.66,5.36,0.21,204.86666666666667
2021-01-07,206.6,214.58,215.0,204.0,84339,1762291600.0,5.32,3.85,7.96,0.26,211.19333333333336
2021-01-08,216.37,214.25,219.58,210.5,61871,1327416000.0,4.23,-0.15,-0.33,0.19,214.77666666666667
2021-01-11,214.23,207.0,214.23,206.0,59663,1247871840.0,3.84,-3.38,-7.25,0.18,209.07666666666668
2021-01-12,207.0,211.26,212.51,207.0,54196,1141097488.0,2.66,2.06,4.26,0.17,210.25666666666666
2021-01-13,214.98,213.0,214.98,209.5,40564,862990560.0,2.59,0.82,1.74,0.13,212.49333333333334
2021-01-14,210.87,214.98,215.86,208.5,43737,925501248.0,3.46,0.93,1.98,0.13,213.11333333333334
2021-01-15,214.19,204.6,214.4,202.51,120587,2460127680.0,5.53,-4.83,-10.38,0.37,207.17
2021-01-18,203.98,203.43,203.98,196.1,56308,1131488688.0,3.85,-0.57,-1.17,0.17,201.17
2021-01-19,203.42,200.19,204.5,196.33,88456,1758504016.0,4.02,-1.59,-3.24,0.27,200.34
2021-01-20,198.0,200.81,202.26,195.03,38279,766191296.0,3.61,0.31,0.62,0.12,199.36666666666665
2021-01-21,202.55,203.02,206.6,200.6,43650,886852224.0,2.99,1.1,2.21,0.13,203.40666666666667
2021-01-22,203.0,202.99,206.5,200.12,45029,914059936.0,3.14,-0.01,-0.03,0.14,203.20333333333335
2021-01-25,206.67,208.48,211.2,203.12,66055,1368185600.0,3.98,2.7,5.49,0.2,207.6
2021-01-26,208.48,204.75,208.52,204.4,36669,755498720.0,1.98,-1.79,-3.73,0.11,205.89000000000001
2021-01-27,204.8,199.6,206.0,198.6,49285,988938624.0,3.61,-2.52,-5.15,0.15,201.4
2021-01-28,199.6,199.29,201.38,197.0,38882,775871632.0,2.19,-0.16,-0.31,0.12,199.22333333333333
2021-01-29,198.8,197.15,201.0,194.7,40710,805918400.0,3.16,-1.07,-2.14,0.13,197.61666666666667
2021-02-01,194.99,195.08,197.99,193.3,48677,947434416.0,2.38,-1.05,-2.07,0.15,195.45666666666668
2021-02-02,195.08,199.03,199.3,194.49,49831,986719296.0,2.47,2.02,3.95,0.15,197.60666666666668
2021-02-03,198.99,196.0,200.68,195.0,47053,927129552.0,2.85,-1.52,-3.03,0.15,197.2266666666667
2021-02-04,193.12,194.0,197.8,192.0,48301,939478624.0,2.96,-1.02,-2.0,0.15,194.6
2021-02-05,195.55,192.51,197.34,192.21,73216,1424805168.0,2.64,-0.77,-1.49,0.23,194.01999999999998
2021-02-08,192.5,194.9,195.89,187.88,73203,1408064480.0,4.16,1.24,2.39,0.23,192.89
2021-02-09,196.88,206.4,210.38,195.2,95662,1945398736.0,7.79,5.9,11.5,0.3,203.99333333333334
2021-02-10,206.98,206.11,207.0,202.27,58245,1193760080.0,2.29,-0.14,-0.29,0.18,205.12666666666667
2021-02-18,207.99,188.8,209.98,188.8,170234,3311433680.0,10.28,-8.4,-17.31,0.53,195.85999999999999
2021-02-19,188.88,191.18,191.68,184.51,97147,1831732624.0,3.8,1.26,2.38,0.3,189.12333333333333
2021-02-22,193.09,183.03,193.18,183.0,77302,1432309648.0,5.32,-4.26,-8.15,0.24,186.40333333333334
2021-02-23,180.68,182.8,187.37,180.11,51314,944156560.0,3.97,-0.13,-0.23,0.16,183.42666666666665
