date,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2021-01-04,5.96,6.09,6.13,5.9,1029537,622565296.0,3.87,2.35,0.14,0.46,6.04
2021-01-05,6.09,5.94,6.09,5.84,1261376,748292704.0,4.11,-2.46,-0.15,0.57,5.956666666666667
2021-01-06,5.9,5.95,6.02,5.9,1020155,606985776.0,2.02,0.17,0.01,0.46,5.956666666666667
2021-01-07,6.02,6.36,6.37,6.02,2365570,1468944528.0,5.88,6.89,0.41,1.07,6.25
2021-01-08,6.39,6.56,6.56,6.21,1786939,1146088480.0,5.5,3.14,0.2,0.81,6.4433333333333325
2021-01-11,6.58,6.29,6.65,6.26,1827305,1178488336.0,5.95,-4.12,-0.27,0.82,6.3999999999999995
2021-01-12,6.25,6.35,6.41,6.23,1097600,693006720.0,2.86,0.95,0.06,0.5,6.330000000000001
2021-01-13,6.3,6.5,6.58,6.22,1488990,958308800.0,5.67,2.36,0.15,0.67,6.433333333333334
2021-01-14,6.45,6.84,6.87,6.28,2376020,1568780880.0,9.08,5.23,0.34,1.07,6.663333333333334
2021-01-15,6.75,6.35,6.79,6.34,2232392,1455045824.0,6.58,-7.16,-0.49,1.01,6.493333333333332
2021-01-18,6.26,6.29,6.35,6.18,1086157,681459520.0,2.68,-0.94,-0.06,0.49,6.273333333333333
2021-01-19,6.29,6.21,6.3,6.16,1073864,666979040.0,2.23,-1.27,-0.08,0.48,6.223333333333334
2021-01-20,6.59,6.82,6.83,6.59,3761768,2544562432.0,3.86,9.82,0.61,1.69,6.746666666666667
2021-01-21,6.75,6.81,6.84,6.66,2029894,1369453616.0,2.64,-0.15,-0.01,0.91,6.77
2021-01-22,6.77,6.65,6.78,6.64,1234578,826380656.0,2.06,-2.35,-0.16,0.56,6.69
2021-01-25,6.6,6.83,7.03,6.59,1811142,1232486912.0,6.62,2.71,0.18,0.82,6.816666666666667
2021-01-26,6.8,7.03,7.15,6.8,2412877,1692785280.0,5.12,2.93,0.2,1.09,6.993333333333333
2021-01-27,7.05,6.98,7.2,6.93,1507246,1060304240.0,3.84,-0.71,-0.05,0.68,7.036666666666666
