date,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2021-01-04,358.1,404.1,411.11,358.1,224808,8687099136.0,15.1,15.09,52.99,1.82,391.1033333333333
2021-01-05,395.0,402.0,403.8,386.01,227452,9014539776.0,4.4,-0.52,-2.1,1.84,397.27
2021-01-06,408.0,406.77,416.0,391.01,186681,7476239872.0,6.22,1.19,4.77,1.51,404.5933333333333
2021-01-07,400.99,413.23,415.0,396.88,173895,7064219648.0,4.45,1.59,6.46,1.41,408.37000000000006
2021-01-08,419.0,404.5,424.99,397.4,210067,8534719488.0,6.68,-2.11,-8.73,1.7,408.9633333333333
2021-01-11,409.88,390.0,409.88,386.0,230050,9098694912.0,5.9,-3.58,-14.5,1.86,395.29333333333335
2021-01-12,385.5,401.17,404.4,380.0,165597,6519876608.0,6.26,2.86,11.17,1.34,395.19
2021-01-13,400.0,385.0,410.5,372.98,272620,10634079232.0,9.35,-4.03,-16.17,2.21,389.49333333333334
2021-01-14,375.2,369.01,384.0,368.02,196066,7315308800.0,4.15,-4.15,-15.99,1.59,373.6766666666667
2021-01-15,367.99,380.55,383.98,365.0,198229,7439894528.0,5.14,3.13,11.54,1.61,376.51
2021-01-18,376.74,383.9,391.8,375.77,142012,5471186944.0,4.21,0.88,3.35,1.15,383.82333333333327
2021-01-19,384.0,366.11,386.0,364.55,162867,6085692672.0,5.59,-4.63,-17.79,1.32,372.21999999999997
2021-01-20,373.8,391.4,393.38,370.91,213416,8254525696.0,6.14,6.91,25.29,1.73,385.23
2021-01-21,387.0,391.3,399.0,380.0,174792,6831720448.0,4.85,-0.03,-0.1,1.42,390.09999999999997
2021-01-22,391.5,408.0,410.28,391.5,190442,7637563904.0,4.8,4.27,16.7,1.54,403.26
2021-01-25,406.3,396.95,418.34,392.34,217414,8762929152.0,6.37,-2.71,-11.05,1.76,402.5433333333333
2021-01-26,396.81,385.5,396.81,383.76,151044,5853513728.0,3.29,-2.88,-11.45,1.22,388.69
2021-01-27,392.0,390.52,393.2,372.0,148385,5705898496.0,5.5,1.3,5.02,1.2,385.24
2021-01-28,380.0,369.9,383.01,368.0,181820,6792412672.0,3.84,-5.28,-20.62,1.47,373.6366666666666
2021-01-29,376.01,354.11,377.0,342.56,276013,9896346112.0,9.31,-4.27,-15.79,2.24,357.89000000000004
2021-02-01,353.0,350.33,356.9,346.2,175251,6170654208.0,3.02,-1.07,-3.78,1.42,351.14333333333326
2021-02-02,352.01,367.8,369.99,337.37,250865,8919403776.0,9.31,4.99,17.47,2.03,358.3866666666667
2021-02-03,379.0,380.98,387.56,375.05,211073,8082621696.0,3.4,3.58,13.18,1.71,381.1966666666667
2021-02-04,384.91,388.5,393.8,379.5,216302,8354708736.0,3.75,1.97,7.52,1.59,387.26666666666665
2021-02-05,395.0,373.45,396.99,372.85,184117,7036248064.0,6.21,-3.87,-15.05,1.36,381.09666666666664
2021-02-08,375.0,404.0,404.8,373.01,244027,9586610944.0,8.51,8.18,30.55,1.8,393.93666666666667
2021-02-09,411.2,410.2,415.0,400.8,162037,6632109568.0,3.51,1.53,6.2,1.19,408.6666666666667
2021-02-10,413.99,412.66,416.6,406.0,162830,6704613888.0,2.58,0.6,2.46,1.2,411.75333333333333
2021-02-18,422.0,397.0,422.0,386.88,238249,9491493888.0,8.51,-3.79,-15.66,1.76,401.96000000000004
2021-02-19,390.0,387.5,396.0,374.2,186904,7159858432.0,5.49,-2.39,-9.5,1.38,385.90000000000003
2021-02-22,387.5,375.0,395.8,374.9,167204,6411239424.0,5.39,-3.23,-12.5,1.23,381.90000000000003
2021-02-23,370.0,376.54,376.54,360.88,136047,5027757824.0,4.18,0.41,1.54,1.0,371.32
2021-02-24,375.0,347.0,378.0,339.4,302721,10682015744.0,10.25,-7.85,-29.54,2.23,354.8
2021-02-25,353.85,337.1,353.85,335.0,245757,8445690112.0,5.43,-2.85,-9.9,1.81,341.98333333333335
2021-02-26,323.0,322.23,333.0,317.79,229506,7449904896.0,4.51,-4.41,-14.87,1.69,324.34
2021-03-01,331.51,344.6,345.62,328.28,205394,6964880640.0,5.38,6.94,22.37,1.51,339.5
2021-03-02,353.0,349.6,353.2,341.06,152811,5308970496.0,3.52,1.45,5.0,1.13,347.9533333333334
2021-03-03,346.05,349.63,349.63,340.36,104644,3617077584.0,2.65,0.01,0.03,0.77,346.53999999999996
2021-03-04,345.0,325.57,345.0,322.91,181034,5984259584.0,6.32,-6.88,-24.06,1.33,331.16
2021-03-05,313.01,320.0,326.88,308.33,173073,5511104256.0,5.7,-1.71,-5.57,1.28,318.40333333333336
2021-03-08,323.0,305.0,334.72,300.88,212955,6751702272.0,10.58,-4.69,-15.0,1.57,313.53333333333336
2021-03-09,300.0,300.0,310.5,289.0,273577,8235734784.0,7.05,-1.64,-5.0,2.02,299.8333333333333
2021-03-10,316.0,314.5,322.28,313.0,237638,7542999040.0,3.09,4.83,14.5,1.75,316.5933333333333
2021-03-11,316.0,331.28,333.48,311.3,209643,6829108480.0,7.05,5.34,16.78,1.54,325.3533333333333
2021-03-12,336.91,341.46,345.0,331.3,189520,6424536320.0,4.14,3.07,10.18,1.4,339.25333333333333
2021-03-15,340.0,312.3,340.0,307.0,230404,7361113600.0,9.66,-8.54,-29.16,1.7,319.76666666666665
2021-03-16,317.0,323.0,324.99,313.5,137124,4384184064.0,3.68,3.43,10.7,1.01,320.49666666666667
2021-03-17,317.88,333.0,336.2,313.1,146726,4829807872.0,7.15,3.1,10.0,1.08,327.43333333333334
2021-03-18,334.0,335.8,343.11,333.51,113670,3840901088.0,2.88,0.84,2.8,0.84,337.47333333333336
2021-03-19,325.0,316.5,332.99,311.0,189716,6051504896.0,6.55,-5.75,-19.3,1.4,320.16333333333336
2021-03-22,319.0,307.8,321.0,298.89,231719,7137600256.0,6.99,-2.75,-8.7,1.71,309.23
2021-03-23,305.0,303.91,310.64,300.12,151169,4603585024.0,3.42,-1.26,-3.89,1.11,304.89000000000004
