date,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2021-01-04,7.86,7.87,7.89,7.81,502046,393989600.0,1.01,-0.38,-0.03,0.44,7.8566666666666665
2021-01-05,7.83,7.84,8.1,7.77,1252886,990566032.0,4.19,-0.38,-0.03,1.09,7.903333333333333
2021-01-06,7.86,8.2,8.25,7.86,1533512,1244535920.0,4.97,4.59,0.36,1.33,8.103333333333333
2021-01-07,8.15,8.01,8.2,7.95,1033833,831830912.0,3.05,-2.32,-0.19,0.9,8.053333333333333
2021-01-08,8.0,8.05,8.11,7.96,627515,503757008.0,1.87,0.5,0.04,0.55,8.040000000000001
2021-01-11,8.04,7.87,8.1,7.87,603417,480954656.0,2.86,-2.24,-0.18,0.52,7.946666666666666
2021-01-12,7.85,7.97,8.03,7.84,605856,480965408.0,2.41,1.27,0.1,0.53,7.946666666666666
2021-01-13,7.97,8.24,8.44,7.87,1849075,1512310224.0,7.15,3.39,0.27,1.61,8.183333333333332
2021-01-14,8.21,8.51,8.76,8.17,2275400,1943781232.0,7.16,3.28,0.27,1.98,8.479999999999999
2021-01-15,8.4,8.22,8.45,8.19,1351050,1116760464.0,3.06,-3.41,-0.29,1.17,8.286666666666667
2021-01-18,8.18,8.21,8.27,8.13,677168,553927152.0,1.7,-0.12,-0.01,0.59,8.203333333333333
2021-01-19,8.17,8.16,8.25,8.14,575294,470877504.0,1.34,-0.61,-0.05,0.5,8.183333333333334
2021-01-20,8.16,8.11,8.21,8.1,514041,419018464.0,1.35,-0.61,-0.05,0.45,8.14
2021-01-21,8.12,8.07,8.13,8.03,592573,478365200.0,1.23,-0.49,-0.04,0.52,8.076666666666666
2021-01-22,8.05,7.91,8.06,7.9,624347,497030880.0,1.98,-1.98,-0.16,0.54,7.956666666666667
2021-01-25,7.92,7.88,7.97,7.87,433596,342561456.0,1.26,-0.38,-0.03,0.38,7.906666666666666
2021-01-26,7.88,7.9,7.97,7.86,350588,277065184.0,1.4,0.25,0.02,0.3,7.91
2021-01-27,7.9,7.92,8.01,7.89,368081,292381744.0,1.52,0.25,0.02,0.32,7.94
2021-01-28,7.89,7.79,7.9,7.77,559775,437170176.0,1.64,-1.64,-0.13,0.49,7.82
2021-01-29,7.81,7.73,7.83,7.68,398528,309008272.0,1.93,-0.77,-0.06,0.35,7.746666666666667
2021-02-01,7.72,7.68,7.76,7.62,330778,254445988.0,1.81,-0.65,-0.05,0.29,7.6866666666666665
2021-02-02,7.68,7.69,7.76,7.66,338809,260922010.0,1.3,0.13,0.01,0.29,7.703333333333333
2021-02-03,7.69,7.52,7.69,7.52,444862,337069936.0,2.21,-2.21,-0.17,0.39,7.576666666666667
2021-02-04,7.5,7.32,7.5,7.28,497018,366080896.0,2.93,-2.66,-0.2,0.43,7.366666666666667
2021-02-05,7.32,7.37,7.43,7.31,310162,228286207.0,1.64,0.68,0.05,0.27,7.37
2021-02-08,7.36,7.41,7.47,7.34,216190,160354562.0,1.76,0.54,0.04,0.19,7.406666666666666
2021-02-09,7.42,7.46,7.47,7.41,259948,193596166.0,0.81,0.67,0.05,0.23,7.446666666666666
2021-02-10,7.45,7.47,7.48,7.42,267541,199435337.0,0.8,0.13,0.01,0.23,7.456666666666667
2021-02-18,7.6,7.61,7.65,7.56,455899,346921280.0,1.2,1.87,0.14,0.4,7.6066666666666665
2021-02-19,7.61,7.96,7.99,7.6,914033,716580288.0,5.12,4.6,0.35,0.79,7.8500000000000005
2021-02-22,8.02,7.97,8.15,7.96,1063655,857451728.0,2.39,0.13,0.01,0.92,8.026666666666666
2021-02-23,7.93,7.83,8.04,7.82,637928,504419440.0,2.76,-1.76,-0.14,0.55,7.896666666666666
2021-02-24,7.86,7.83,7.91,7.73,499880,391297024.0,2.3,0.0,0.0,0.43,7.823333333333333
2021-02-25,7.91,8.04,8.12,7.86,959431,770149024.0,3.32,2.68,0.21,0.83,8.006666666666666
2021-02-26,7.93,7.83,7.96,7.82,630053,496220512.0,1.74,-2.61,-0.21,0.55,7.87
2021-03-01,7.88,7.9,7.9,7.81,386376,303607168.0,1.15,0.89,0.07,0.34,7.87
2021-03-02,7.9,7.77,7.9,7.75,376764,294262336.0,1.9,-1.65,-0.13,0.33,7.8066666666666675
2021-03-03,7.78,7.85,7.86,7.76,316808,248074347.0,1.29,1.03,0.08,0.28,7.823333333333333
2021-03-04,7.83,7.84,7.95,7.81,364986,286834368.0,1.78,-0.13,-0.01,0.32,7.866666666666667
2021-03-05,7.8,7.89,7.94,7.78,377041,297161760.0,2.04,0.64,0.05,0.33,7.87
2021-03-08,7.89,7.8,7.93,7.8,409333,322060928.0,1.65,-1.14,-0.09,0.36,7.843333333333334
2021-03-09,7.83,7.83,7.92,7.67,487880,380982160.0,3.21,0.38,0.03,0.42,7.8066666666666675
2021-03-10,7.83,7.65,7.85,7.64,389562,301567712.0,2.68,-2.3,-0.18,0.34,7.713333333333334
2021-03-11,7.65,7.74,7.75,7.64,354437,273131216.0,1.44,1.18,0.09,0.31,7.710000000000001
2021-03-12,7.81,7.88,7.94,7.71,732467,576195152.0,2.97,1.81,0.14,0.64,7.843333333333334
2021-03-15,7.81,7.97,8.04,7.81,767452,610301536.0,2.92,1.14,0.09,0.67,7.939999999999999
2021-03-16,7.98,8.01,8.03,7.91,521692,416538208.0,1.51,0.5,0.04,0.45,7.983333333333333
2021-03-17,8.01,7.91,8.01,7.88,414201,328232096.0,1.62,-1.25,-0.1,0.36,7.933333333333334
2021-03-18,7.91,7.92,7.94,7.88,266153,210594113.0,0.76,0.13,0.01,0.23,7.913333333333334
2021-03-19,7.87,7.78,7.91,7.77,423314,331551824.0,1.77,-1.77,-0.14,0.37,7.82
2021-03-22,7.82,7.92,7.98,7.82,442985,349703520.0,2.06,1.8,0.14,0.39,7.906666666666666
2021-03-23,7.91,7.86,7.93,7.82,307859,242141985.0,1.39,-0.76,-0.06,0.27,7.87
2021-03-24,7.84,7.81,7.87,7.78,297186,232446658.0,1.15,-0.64,-0.05,0.26,7.82
2021-03-25,7.81,7.75,7.84,7.75,333607,259860024.0,1.15,-0.77,-0.06,0.29,7.78
2021-03-26,7.77,7.73,7.79,7.73,424313,328927056.0,0.77,-0.26,-0.02,0.37,7.75
2021-03-29,7.75,7.78,7.79,7.73,309041,239986012.0,0.78,0.65,0.05,0.27,7.766666666666667
2021-03-30,7.79,7.8,7.8,7.72,273221,212105526.0,1.03,0.26,0.02,0.24,7.773333333333333
2021-03-31,7.86,8.01,8.08,7.84,1086825,867464384.0,3.08,2.69,0.21,0.94,7.976666666666667
2021-04-01,8.08,8.14,8.2,8.02,1162764,945341664.0,2.25,1.62,0.13,1.01,8.12
2021-04-02,8.11,8.07,8.15,8.05,672533,543928384.0,1.23,-0.86,-0.07,0.58,8.090000000000002
2021-04-06,8.05,8.07,8.09,8.02,439097,353825200.0,0.87,0.0,0.0,0.38,8.06
