date,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2021-01-04,5.38,5.56,5.59,5.36,1083613,596655344.0,4.28,3.54,0.19,1.55,5.503333333333333
2021-01-05,5.52,5.66,5.69,5.49,1194063,671366464.0,3.6,1.8,0.1,1.71,5.613333333333333
2021-01-06,5.66,5.59,5.69,5.54,694967,389077088.0,2.65,-1.24,-0.07,0.99,5.6066666666666665
2021-01-07,5.59,5.71,5.76,5.55,1485246,844127856.0,3.76,2.15,0.12,2.12,5.673333333333333
2021-01-08,5.69,5.63,5.73,5.5,949192,530666192.0,4.03,-1.4,-0.08,1.36,5.62
2021-01-11,5.62,5.59,5.86,5.57,1338439,762976720.0,5.15,-0.71,-0.04,1.91,5.673333333333333
2021-01-12,5.54,5.89,5.98,5.5,1901867,1100090000.0,8.59,5.37,0.3,2.72,5.79
2021-01-13,5.91,5.95,6.21,5.87,2718333,1637878752.0,5.77,1.02,0.06,3.89,6.010000000000001
2021-01-14,5.93,5.79,6.02,5.76,1436278,843603856.0,4.37,-2.69,-0.16,2.05,5.8566666666666665
2021-01-15,5.85,5.94,6.15,5.82,1354216,810304256.0,5.7,2.59,0.15,1.94,5.97
2021-01-18,5.91,5.88,5.92,5.78,1071456,625233216.0,2.36,-1.01,-0.06,1.53,5.859999999999999
2021-01-19,5.84,5.67,5.87,5.61,1210060,693394288.0,4.42,-3.57,-0.21,1.73,5.716666666666666
2021-01-20,5.65,5.75,5.81,5.63,931254,534457104.0,3.17,1.41,0.08,1.33,5.7299999999999995
2021-01-21,5.75,5.82,5.87,5.69,1046725,606129360.0,3.13,1.22,0.07,1.5,5.793333333333334
2021-01-22,5.76,5.61,5.77,5.58,1240836,699343360.0,3.26,-3.61,-0.21,1.77,5.653333333333333
2021-01-25,5.62,5.64,5.64,5.49,1042816,579684336.0,2.67,0.53,0.03,1.49,5.59
2021-01-26,5.56,5.51,5.57,5.46,675099,371627136.0,1.95,-2.3,-0.13,0.97,5.513333333333333
2021-01-27,5.5,5.6,5.62,5.48,641325,356537616.0,2.54,1.63,0.09,0.92,5.566666666666667
2021-01-28,5.5,5.37,5.55,5.28,1071284,579042112.0,4.82,-4.11,-0.23,1.53,5.3999999999999995
2021-01-29,5.41,5.36,5.41,5.28,752603,402503776.0,2.42,-0.19,-0.01,1.08,5.3500000000000005
2021-02-01,5.34,5.9,5.9,5.32,1638324,929351328.0,10.82,10.07,0.54,2.34,5.706666666666667
2021-02-02,6.08,6.1,6.17,5.96,3680210,2241341312.0,3.56,3.39,0.2,5.26,6.076666666666665
2021-02-03,6.09,6.19,6.32,6.06,2634546,1636956176.0,4.26,1.48,0.09,3.77,6.19
2021-02-04,6.16,6.13,6.2,5.97,1774969,1077361488.0,3.72,-0.97,-0.06,2.54,6.1000000000000005
2021-02-05,6.13,5.94,6.19,5.94,1446059,876761680.0,4.08,-3.1,-0.19,2.07,6.023333333333333
2021-02-08,5.94,6.45,6.5,5.94,2589282,1638203632.0,9.43,8.59,0.51,3.7,6.296666666666667
2021-02-09,6.4,6.9,7.02,6.32,3138067,2110083856.0,10.85,6.98,0.45,4.49,6.746666666666667
2021-02-10,6.84,6.91,7.0,6.75,1976208,1361328352.0,3.62,0.14,0.01,2.83,6.886666666666667
2021-02-18,7.1,6.86,7.17,6.7,1886086,1298310016.0,6.8,-0.72,-0.05,2.7,6.91
2021-02-19,6.8,6.97,7.05,6.7,2144734,1477562704.0,5.1,1.6,0.11,3.07,6.906666666666666
2021-02-22,6.94,6.88,7.26,6.79,2663389,1866274832.0,6.74,-1.29,-0.09,3.81,6.976666666666667
2021-02-23,6.8,7.07,7.15,6.74,1829957,1286007280.0,5.96,2.76,0.19,2.62,6.986666666666667
2021-02-24,7.1,6.84,7.11,6.8,1512004,1046432048.0,4.38,-3.25,-0.23,2.16,6.916666666666667
2021-02-25,6.91,7.13,7.31,6.8,2107522,1494515392.0,7.46,4.24,0.29,3.01,7.079999999999999
2021-02-26,6.95,7.0,7.1,6.8,1713272,1186553520.0,4.21,-1.82,-0.13,2.45,6.966666666666666
2021-03-01,7.08,7.45,7.45,7.02,2591856,1872668064.0,6.14,6.43,0.45,3.71,7.306666666666666
2021-03-02,7.39,7.24,7.47,7.15,1837238,1336597232.0,4.3,-2.82,-0.21,2.63,7.286666666666666
2021-03-03,7.15,7.25,7.27,7.08,1108184,794217936.0,2.62,0.14,0.01,1.58,7.2
2021-03-04,7.1,6.81,7.2,6.7,2122983,1466655568.0,6.9,-6.07,-0.44,3.03,6.903333333333333
2021-03-05,6.66,6.65,6.78,6.48,1116419,741515760.0,4.41,-2.35,-0.16,1.6,6.636666666666668
2021-03-08,6.69,6.57,6.87,6.53,1012711,679346608.0,5.11,-1.2,-0.08,1.45,6.656666666666666
2021-03-09,6.56,6.58,6.76,6.25,1261124,825110288.0,7.76,0.15,0.01,1.8,6.53
2021-03-10,6.63,6.61,6.71,6.49,813557,538466768.0,3.34,0.46,0.03,1.16,6.603333333333333
2021-03-11,6.62,6.83,6.85,6.62,1069427,726108288.0,3.48,3.33,0.22,1.53,6.766666666666666
2021-03-12,6.79,6.81,6.92,6.76,768461,524520928.0,2.34,-0.29,-0.02,1.1,6.829999999999999
2021-03-15,6.78,6.86,7.01,6.73,919889,632589024.0,4.11,0.73,0.05,1.32,6.866666666666667
2021-03-16,6.88,6.91,6.97,6.74,690115,473042736.0,3.35,0.73,0.05,0.99,6.873333333333334
2021-03-17,6.86,6.92,7.05,6.82,737731,512879280.0,3.33,0.14,0.01,1.05,6.93
2021-03-18,6.89,7.05,7.05,6.84,899715,628831248.0,3.03,1.88,0.13,1.29,6.98
2021-03-19,6.98,7.0,7.26,6.94,1072058,759720016.0,4.54,-0.71,-0.05,1.53,7.066666666666666
2021-03-22,7.02,7.7,7.7,7.0,2747134,2091393664.0,10.0,10.0,0.7,3.93,7.466666666666666
2021-03-23,7.76,7.7,7.85,7.59,2340693,1805619264.0,3.38,0.0,0.0,3.35,7.713333333333334
