date,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2021-01-04,155.59,155.56,157.2,152.0,43218,670021200.0,3.34,0.01,0.01,0.95,154.92
2021-01-05,155.0,159.86,161.58,153.6,56390,887904208.0,5.13,2.76,4.3,1.24,158.34666666666666
2021-01-06,160.36,152.01,160.98,152.01,56863,879243440.0,5.61,-4.91,-7.85,1.25,155.0
2021-01-07,151.5,148.99,151.93,147.05,45916,685356032.0,3.21,-1.99,-3.02,1.01,149.32333333333335
2021-01-08,149.09,154.95,156.49,149.09,46306,710937600.0,4.97,4.0,5.96,1.02,153.51000000000002
2021-01-11,155.79,156.49,162.25,154.79,50753,804450800.0,4.81,0.99,1.54,1.12,157.84333333333333
2021-01-12,156.92,155.56,157.7,152.1,41938,646041216.0,3.58,-0.59,-0.93,0.93,155.11999999999998
2021-01-13,156.03,158.15,159.13,153.13,52309,820048736.0,3.86,1.66,2.59,1.15,156.8033333333333
2021-01-14,157.0,163.19,164.89,156.31,89963,1452384656.0,5.43,3.19,5.04,1.98,161.46333333333334
2021-01-15,162.0,155.92,162.95,155.68,61251,971872816.0,4.45,-4.45,-7.27,1.35,158.1833333333333
2021-01-18,154.0,159.08,161.98,153.23,63421,1003513728.0,5.61,2.03,3.16,1.4,158.09666666666666
2021-01-19,158.78,155.7,159.0,155.45,48799,767127072.0,2.23,-2.12,-3.38,1.08,156.71666666666667
2021-01-20,155.6,155.3,156.97,153.66,30448,471809376.0,2.13,-0.26,-0.4,0.67,155.31
2021-01-21,155.0,152.95,156.6,152.02,43666,670030640.0,2.95,-1.51,-2.35,0.96,153.85666666666665
2021-01-22,152.9,146.01,152.9,145.62,69247,1022293216.0,4.76,-4.54,-6.94,1.53,148.17666666666665
2021-01-25,144.9,143.38,145.6,140.55,43518,623480752.0,3.46,-1.8,-2.63,0.96,143.17666666666665
2021-01-26,145.08,147.6,149.0,145.08,41666,613376928.0,2.73,2.94,4.22,0.92,147.2266666666667
2021-01-27,147.99,144.8,148.8,144.58,28363,412361616.0,2.86,-1.9,-2.8,0.63,146.06
2021-01-28,142.93,142.66,146.42,142.08,23217,333896944.0,3.0,-1.48,-2.14,0.51,143.72
2021-01-29,142.67,139.49,143.89,138.02,32718,459379920.0,4.11,-2.22,-3.17,0.72,140.46666666666667
2021-02-01,138.5,137.1,140.97,136.71,33911,468988400.0,3.05,-1.71,-2.39,0.75,138.26
2021-02-02,136.8,131.42,136.8,131.18,57027,754852256.0,4.1,-4.14,-5.68,1.26,133.13333333333333
