date,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2021-01-04,83.0,81.05,83.0,80.35,70028,568481520.0,3.2,-2.21,-1.83,1.67,81.46666666666665
2021-01-05,80.75,83.89,85.85,79.2,99564,823899264.0,8.2,3.5,2.84,2.37,82.98
2021-01-06,85.0,87.79,88.3,84.5,100557,870474656.0,4.53,4.65,3.9,2.39,86.86333333333334
2021-01-07,87.45,83.99,89.0,83.81,85288,735621696.0,5.91,-4.33,-3.8,2.03,85.60000000000001
2021-01-08,84.72,91.0,93.14,83.0,113833,1020650656.0,12.07,8.35,7.01,2.71,89.04666666666667
2021-01-11,92.88,90.82,94.88,90.28,90640,842640448.0,5.05,-0.2,-0.18,2.16,91.99333333333334
2021-01-12,90.47,92.07,92.98,89.0,58203,531537456.0,4.38,1.38,1.25,1.39,91.35000000000001
2021-01-13,92.31,94.5,94.52,89.0,76990,706948928.0,6.0,2.64,2.43,1.83,92.67333333333333
2021-01-14,94.5,98.48,101.7,94.1,119385,1185332176.0,8.04,4.21,3.98,2.84,98.09333333333335
2021-01-15,97.9,99.4,102.61,97.9,90264,908209216.0,4.78,0.93,0.92,2.15,99.96999999999998
2021-01-18,99.14,98.97,102.78,97.0,70104,702375280.0,5.81,-0.43,-0.43,1.67,99.58333333333333
2021-01-19,98.8,88.07,98.8,87.3,148047,1359395248.0,11.62,-11.01,-10.9,3.52,91.38999999999999
2021-01-20,88.8,89.5,92.28,88.07,69852,629443392.0,4.78,1.62,1.43,1.66,89.95
2021-01-21,89.38,86.9,91.9,86.6,85102,754610496.0,5.92,-2.91,-2.6,2.03,88.46666666666665
2021-01-22,87.0,85.12,87.34,83.97,72358,615557200.0,3.88,-2.05,-1.78,1.72,85.47666666666667
2021-01-25,85.3,89.1,89.1,83.1,89094,773121280.0,7.05,4.68,3.98,2.12,87.09999999999998
2021-01-26,88.08,86.33,91.55,85.89,70973,629101984.0,6.35,-3.11,-2.77,1.69,87.92333333333333
2021-01-27,86.7,88.23,88.6,85.07,44983,393903824.0,4.09,2.2,1.9,1.07,87.3
2021-01-28,87.0,87.18,89.69,86.01,52726,465117712.0,4.17,-1.19,-1.05,1.25,87.62666666666667
2021-01-29,88.78,87.51,89.78,86.01,40466,355279872.0,4.32,0.38,0.33,0.96,87.76666666666667
2021-02-01,87.59,87.88,88.38,83.5,64428,551184544.0,5.58,0.42,0.37,1.53,86.58666666666666
2021-02-02,87.55,89.19,90.36,86.91,55700,496906496.0,3.93,1.49,1.31,1.33,88.82
2021-02-03,89.89,87.2,92.98,87.09,67115,606341280.0,6.6,-2.23,-1.99,1.6,89.08999999999999
2021-02-04,87.81,91.45,91.5,85.58,61725,549647808.0,6.79,4.87,4.25,1.46,89.50999999999999
2021-02-05,92.43,88.88,92.8,88.71,46609,421409616.0,4.47,-2.81,-2.57,1.11,90.13
2021-02-08,88.88,95.5,96.98,88.88,74800,708044528.0,9.11,7.45,6.62,1.77,93.78666666666668
2021-02-09,96.04,96.63,96.95,93.66,59503,568841344.0,3.45,1.18,1.13,1.41,95.74666666666667
2021-02-10,95.68,93.39,96.2,91.4,76087,709270336.0,4.97,-3.35,-3.24,1.81,93.66333333333334
2021-02-18,93.39,93.88,95.77,93.32,58824,556415856.0,2.62,0.52,0.49,1.4,94.32333333333332
2021-02-19,93.99,90.5,94.68,88.58,60528,548479760.0,6.5,-3.6,-3.38,1.44,91.25333333333333
2021-02-22,90.58,88.95,93.26,88.59,65699,598912720.0,5.16,-1.71,-1.55,1.56,90.26666666666667
2021-02-23,88.0,86.7,90.34,85.6,61433,537085776.0,5.33,-2.53,-2.25,1.46,87.54666666666667
2021-02-24,86.34,84.39,87.0,83.85,84405,717165360.0,3.63,-2.66,-2.31,2.0,85.08
2021-02-25,84.5,78.8,84.69,78.8,90739,741943952.0,6.98,-6.62,-5.59,2.15,80.76333333333334
2021-02-26,77.3,74.14,77.3,73.5,123043,924013840.0,4.82,-5.91,-4.66,2.92,74.98
2021-03-01,75.0,76.21,76.54,74.19,61481,463370272.0,3.17,2.79,2.07,1.46,75.64666666666666
2021-03-02,76.97,75.6,76.97,74.35,58566,441679984.0,3.44,-0.8,-0.61,1.39,75.64
2021-03-03,75.4,75.36,75.45,72.27,77228,569331664.0,4.21,-0.32,-0.24,1.83,74.36
