date,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2021-01-04,5.88,5.86,5.88,5.81,240502,140574124.0,1.19,0.0,0.0,1.21,5.8500000000000005
2021-01-05,5.85,5.91,5.99,5.81,326376,192559923.0,3.07,0.85,0.05,1.65,5.903333333333333
2021-01-06,5.9,6.02,6.08,5.85,496918,298098480.0,3.89,1.86,0.11,2.51,5.983333333333333
2021-01-07,6.0,5.91,6.01,5.85,302870,179235382.0,2.66,-1.83,-0.11,1.53,5.923333333333333
2021-01-08,5.93,5.93,5.97,5.9,162203,96314843.0,1.18,0.34,0.02,0.82,5.933333333333334
2021-01-11,5.9,5.84,5.96,5.83,206927,121590714.0,2.19,-1.52,-0.09,1.04,5.876666666666666
2021-01-12,5.82,5.87,5.88,5.82,152852,89481802.0,1.03,0.51,0.03,0.77,5.8566666666666665
2021-01-13,5.88,5.98,6.07,5.82,482780,288403904.0,4.26,1.87,0.11,2.44,5.956666666666667
2021-01-14,6.0,6.25,6.39,5.97,1241270,776807136.0,7.02,4.52,0.27,6.27,6.203333333333333
2021-01-15,6.21,6.09,6.25,6.09,588564,362332976.0,2.56,-2.56,-0.16,2.97,6.1433333333333335
2021-01-18,6.1,6.09,6.13,6.06,326923,199188553.0,1.15,0.0,0.0,1.65,6.093333333333334
2021-01-19,6.12,6.03,6.13,6.02,286822,173965058.0,1.81,-0.99,-0.06,1.45,6.06
2021-01-20,6.05,6.03,6.13,6.01,285573,173058280.0,1.99,0.0,0.0,1.44,6.0566666666666675
2021-01-21,6.04,6.01,6.05,6.0,246459,148424041.0,0.83,-0.33,-0.02,1.24,6.0200000000000005
2021-01-22,6.01,5.9,6.02,5.88,302789,179496639.0,2.33,-1.83,-0.11,1.53,5.933333333333333
2021-01-25,5.89,5.88,5.93,5.85,196275,115406331.0,1.36,-0.34,-0.02,0.99,5.886666666666667
2021-01-26,5.86,5.86,5.92,5.85,143001,84043689.0,1.19,-0.34,-0.02,0.72,5.876666666666666
2021-01-27,5.86,5.86,5.91,5.85,135746,79832620.0,1.02,0.0,0.0,0.69,5.873333333333334
2021-01-28,5.84,5.83,5.86,5.82,161077,94015287.0,0.68,-0.51,-0.03,0.81,5.836666666666666
2021-01-29,5.83,5.76,5.85,5.72,211640,122431006.0,2.23,-1.2,-0.07,1.07,5.776666666666666
2021-02-01,5.75,5.78,5.8,5.72,141716,81647704.0,1.39,0.35,0.02,0.72,5.766666666666667
2021-02-02,5.8,5.72,5.81,5.72,132375,76072866.0,1.56,-1.04,-0.06,0.67,5.75
2021-02-03,5.73,5.57,5.73,5.52,276293,154339156.0,3.67,-2.62,-0.15,1.4,5.6066666666666665
2021-02-04,5.54,5.47,5.58,5.41,192981,105356152.0,3.05,-1.8,-0.1,0.97,5.486666666666667
2021-02-05,5.46,5.43,5.52,5.42,128188,69965056.0,1.83,-0.73,-0.04,0.65,5.456666666666666
2021-02-08,5.46,5.41,5.49,5.4,105639,57511189.0,1.66,-0.37,-0.02,0.53,5.433333333333334
2021-02-09,5.42,5.46,5.47,5.4,122773,66858941.0,1.29,0.92,0.05,0.62,5.443333333333334
2021-02-10,5.51,5.52,5.54,5.46,116849,64192740.0,1.47,1.1,0.06,0.59,5.506666666666667
2021-02-18,5.58,5.58,5.62,5.57,162057,90640311.0,0.91,1.09,0.06,0.82,5.590000000000001
2021-02-19,5.58,5.72,5.74,5.58,204310,116127705.0,2.87,2.51,0.14,1.03,5.68
2021-02-22,5.82,5.85,5.99,5.82,507918,300606496.0,2.97,2.27,0.13,2.56,5.886666666666667
